range,url,name,passmark,price
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-13600T&id=5175,Intel Core i5-13600T,28014,$255.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+5800X3D&id=4823,AMD Ryzen 7 5800X3D,27858,$319.88
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-12600K&id=4603,Intel Core i5-12600K,27788,$213.99
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+Threadripper+1950X&id=3058,AMD Ryzen Threadripper 1950X,27766,$584.33
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+7600&id=5172,AMD Ryzen 5 7600,27644,$229.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6238+%40+2.10GHz&id=3631,Intel Xeon Gold 6238 @ 2.10GHz,27617,$1709.95
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-3245M+%40+3.20GHz&id=5017,Intel Xeon W-3245M @ 3.20GHz,27503,$5002.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6212U+%40+2.40GHz&id=3608,Intel Xeon Gold 6212U @ 2.40GHz,27470,$2000.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7571&id=3543,AMD EPYC 7571,27445,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+5317+%40+3.00GHz&id=4326,Intel Xeon Gold 5317 @ 3.00GHz,27402,$1119.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-12600KF&id=4625,Intel Core i5-12600KF,27392,$214.90
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8124M+%40+3.00GHz&id=3352,Intel Xeon Platinum 8124M @ 3.00GHz,27336,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+72F3&id=4641,AMD EPYC 72F3,27252,$2800.11
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6252+%40+2.10GHz&id=3532,Intel Xeon Gold 6252 @ 2.10GHz,27148,$3280.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6226R+%40+2.90GHz&id=3728,Intel Xeon Gold 6226R @ 2.90GHz,27092,$1163.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6208U+%40+2.90GHz&id=3742,Intel Xeon Gold 6208U @ 2.90GHz,27085,$1425.68*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-7960X+%40+2.80GHz&id=3096,Intel Core i9-7960X @ 2.80GHz,27016,$330.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6230+%40+2.10GHz&id=3468,Intel Xeon Gold 6230 @ 2.10GHz,26920,$1890.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-12700H&id=4721,Intel Core i7-12700H,26793,$457.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+5700X&id=4814,AMD Ryzen 7 5700X,26782,$183.88
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+PRO+5845&id=5006,AMD Ryzen 7 PRO 5845,26777,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8175M+%40+2.50GHz&id=3311,Intel Xeon Platinum 8175M @ 2.50GHz,26659,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Apple+M2+Pro+12+Core+3480+MHz&id=5189,Apple M2 Pro 12 Core 3480 MHz,26491,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8160+%40+2.10GHz&id=3085,Intel Xeon Platinum 8160 @ 2.10GHz,26485,$2910.00
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+Threadripper+2990X&id=3332,AMD Ryzen Threadripper 2990X,26469,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7272&id=3731,AMD EPYC 7272,26446,$620.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-13400&id=4994,Intel Core i5-13400,26429,$239.99
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10920X+%40+3.50GHz&id=3632,Intel Core i9-10920X @ 3.50GHz,26360,$750.99
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-7940X+%40+3.10GHz&id=3094,Intel Core i9-7940X @ 3.10GHz,26334,$590.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6242+%40+2.80GHz&id=3516,Intel Xeon Gold 6242 @ 2.80GHz,26288,$1416.25
high,https://www.cpubenchmark.net/cpu.php?cpu=Apple+M2+Max+12+Core+3680+MHz&id=5183,Apple M2 Max 12 Core 3680 MHz,26123,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-2265+%40+3.50GHz&id=3817,Intel Xeon W-2265 @ 3.50GHz,26052,$1190.64*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-3235+%40+3.30GHz&id=3601,Intel Xeon W-3235 @ 3.30GHz,26049,$1998.95*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-13400F&id=5166,Intel Core i5-13400F,25983,$209.95
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+5800&id=4188,AMD Ryzen 7 5800,25954,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+5218R+%40+2.10GHz&id=4260,Intel Xeon Gold 5218R @ 2.10GHz,25916,$984.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-3323+%40+3.50GHz&id=4570,Intel Xeon W-3323 @ 3.50GHz,25875,$949.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2698R+v4+%40+2.20GHz&id=3924,Intel Xeon E5-2698R v4 @ 2.20GHz,25605,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-11900K+%40+3.50GHz&id=3904,Intel Core i9-11900K @ 3.50GHz,25539,$347.39
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6150+%40+2.70GHz&id=3046,Intel Xeon Gold 6150 @ 2.70GHz,25487,$473.00
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7351P&id=3124,AMD EPYC 7351P,25484,$599.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-1390P+%40+3.50GHz&id=4531,Intel Xeon W-1390P @ 3.50GHz,25451,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-11900KF+%40+3.50GHz&id=4240,Intel Core i9-11900KF @ 3.50GHz,25424,$328.89
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8167M+%40+2.00GHz&id=3389,Intel Xeon Platinum 8167M @ 2.00GHz,25396,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2696+v4+%40+2.20GHz&id=2750,Intel Xeon E5-2696 v4 @ 2.20GHz,25318,$2498.95
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-9920X+%40+3.50GHz&id=3378,Intel Core i9-9920X @ 3.50GHz,25293,$639.99
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-1370P&id=5129,Intel Core i7-1370P,25032,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-1370P+%40+3.60GHz&id=4377,Intel Xeon W-1370P @ 3.60GHz,24961,$489.99
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+Threadripper+2920X&id=3354,AMD Ryzen Threadripper 2920X,24951,$980.00
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7501&id=3153,AMD EPYC 7501,24925,$3616.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6138T+%40+2.00GHz&id=3703,Intel Xeon Gold 6138T @ 2.00GHz,24800,$3345.78
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6143+%40+2.80GHz&id=3502,Intel Xeon Gold 6143 @ 2.80GHz,24786,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+5220+%40+2.20GHz&id=3534,Intel Xeon Gold 5220 @ 2.20GHz,24736,$1450.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2699+v4+%40+2.20GHz&id=2753,Intel Xeon E5-2699 v4 @ 2.20GHz,24667,$7455.88*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-11700K+%40+3.60GHz&id=3896,Intel Core i7-11700K @ 3.60GHz,24664,$239.99
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+9+6900HX&id=4867,AMD Ryzen 9 6900HX,24614,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+5700G&id=4323,AMD Ryzen 7 5700G,24612,$178.00
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+PRO+5750G&id=4380,AMD Ryzen 7 PRO 5750G,24538,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+7735HS&id=5138,AMD Ryzen 7 7735HS,24497,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-12800H&id=4778,Intel Core i7-12800H,24464,$457.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6246+%40+3.30GHz&id=3521,Intel Xeon Gold 6246 @ 3.30GHz,24446,$3113.22*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-12650H&id=4771,Intel Core i7-12650H,24418,$457.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-12600HX&id=4912,Intel Core i5-12600HX,24371,$284.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2679+v4+%40+2.50GHz&id=2805,Intel Xeon E5-2679 v4 @ 2.50GHz,24131,$2702.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-11700KF+%40+3.60GHz&id=4234,Intel Core i7-11700KF @ 3.60GHz,24077,$278.69
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-13500H&id=5151,Intel Core i5-13500H,24074,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+9+6900HS&id=4751,AMD Ryzen 9 6900HS,24023,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-2170B+%40+2.50GHz&id=3324,Intel Xeon W-2170B @ 2.50GHz,23964,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-1370+%40+2.90GHz&id=4547,Intel Xeon W-1370 @ 2.90GHz,23908,$409.99
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-1390+%40+2.80GHz&id=4596,Intel Xeon W-1390 @ 2.80GHz,23902,$553.99
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+7736U&id=5182,AMD Ryzen 7 7736U,23860,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E-2388G+%40+3.20GHz&id=4576,Intel Xeon E-2388G @ 3.20GHz,23844,$539.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6122+%40+1.80GHz&id=5067,Intel Xeon Gold 6122 @ 1.80GHz,23781,$2002.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+3800XT&id=3797,AMD Ryzen 7 3800XT,23731,$450.00
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+6800H&id=4749,AMD Ryzen 7 6800H,23729,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+5700&id=4968,AMD Ryzen 7 5700,23725,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-11865MRE+%40+2.60GHz&id=4901,Intel Xeon W-11865MRE @ 2.60GHz,23702,$480.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+9+5980HX&id=4602,AMD Ryzen 9 5980HX,23673,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-7920X+%40+2.90GHz&id=3082,Intel Core i9-7920X @ 2.90GHz,23634,$199.73
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7351&id=3411,AMD EPYC 7351,23566,$899.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6146+%40+3.20GHz&id=3205,Intel Xeon Gold 6146 @ 3.20GHz,23417,$1667.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Silver+4310+%40+2.10GHz&id=4322,Intel Xeon Silver 4310 @ 2.10GHz,23372,$524.30
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10900K+%40+3.70GHz&id=3730,Intel Core i9-10900K @ 3.70GHz,23358,$349.99
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2696+v3+%40+2.30GHz&id=2526,Intel Xeon E5-2696 v3 @ 2.30GHz,23343,$2498.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-11980HK+%40+2.60GHz&id=4355,Intel Core i9-11980HK @ 2.60GHz,23333,$583.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7F32&id=3852,AMD EPYC 7F32,23311,$2465.51*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+9+PRO+6950HS&id=4905,AMD Ryzen 9 PRO 6950HS,23295,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+3800X&id=3499,AMD Ryzen 7 3800X,23272,$285.00
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+PRO+6850H&id=4930,AMD Ryzen 7 PRO 6850H,23229,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-12600H&id=4835,Intel Core i5-12600H,23179,$311.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8176+%40+2.10GHz&id=3473,Intel Xeon Platinum 8176 @ 2.10GHz,23179,$2793.70*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-11900KB+%40+3.30GHz&id=4444,Intel Core i9-11900KB @ 3.30GHz,23156,$539.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-2175+%40+2.50GHz&id=3409,Intel Xeon W-2175 @ 2.50GHz,23139,$800.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+6800HS+Creator+Edition&id=4935,AMD Ryzen 7 6800HS Creator Edition,23084,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-11955M+%40+2.60GHz&id=4419,Intel Xeon W-11955M @ 2.60GHz,23056,$623.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+9+PRO+6950H&id=4964,AMD Ryzen 9 PRO 6950H,23053,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10900KF+%40+3.70GHz&id=3754,Intel Core i9-10900KF @ 3.70GHz,23037,$369.87
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+PRO+3700&id=3564,AMD Ryzen 7 PRO 3700,23016,$329.99*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-11900+%40+2.50GHz&id=4245,Intel Core i9-11900 @ 2.50GHz,22987,$429.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-11900F+%40+2.50GHz&id=4267,Intel Core i9-11900F @ 2.50GHz,22967,$429.98
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2698+v4+%40+2.20GHz&id=2806,Intel Xeon E5-2698 v4 @ 2.20GHz,22959,$908.70*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+6800HS&id=4843,AMD Ryzen 7 6800HS,22951,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+9+5900HX&id=3903,AMD Ryzen 9 5900HX,22890,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-11700B+%40+3.20GHz&id=4601,Intel Core i7-11700B @ 3.20GHz,22807,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6152+%40+2.10GHz&id=3169,Intel Xeon Gold 6152 @ 2.10GHz,22802,$341.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-1290P+%40+3.70GHz&id=3831,Intel Xeon W-1290P @ 3.70GHz,22785,$649.40*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10850K+%40+3.60GHz&id=3824,Intel Core i9-10850K @ 3.60GHz,22764,$299.99
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E-2378G+%40+2.80GHz&id=4931,Intel Xeon E-2378G @ 2.80GHz,22755,$530.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6140+%40+2.30GHz&id=3132,Intel Xeon Gold 6140 @ 2.30GHz,22733,$316.20
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+3700X&id=3485,AMD Ryzen 7 3700X,22685,$192.99
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+P-8124+%40+3.00GHz&id=4620,Intel Xeon Platinum P-8124 @ 3.00GHz,22674,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+Threadripper+1920X&id=3062,AMD Ryzen Threadripper 1920X,22651,$300.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10900X+%40+3.70GHz&id=3633,Intel Core i9-10900X @ 3.70GHz,22518,$599.99
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6132+%40+2.60GHz&id=3227,Intel Xeon Gold 6132 @ 2.60GHz,22503,$252.00
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+9+6900HS+Creator+Edition&id=4961,AMD Ryzen 9 6900HS Creator Edition,22399,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+5218+%40+2.30GHz&id=3536,Intel Xeon Gold 5218 @ 2.30GHz,22376,$749.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6136+%40+3.00GHz&id=3065,Intel Xeon Gold 6136 @ 3.00GHz,22266,$516.77
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-2255+%40+3.70GHz&id=3689,Intel Xeon W-2255 @ 3.70GHz,22224,$778.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+5700GE&id=4387,AMD Ryzen 7 5700GE,22196,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6334+%40+3.60GHz&id=4488,Intel Xeon Gold 6334 @ 3.60GHz,22160,$2751.29*
high,https://www.cpubenchmark.net/cpu.php?cpu=Apple+M1+Max+10+Core+3200+MHz&id=4585,Apple M1 Max 10 Core 3200 MHz,22148,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+PRO+5750GE&id=4386,AMD Ryzen 7 PRO 5750GE,22140,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+9+5900HS+Creator+Edition&id=4647,AMD Ryzen 9 5900HS Creator Edition,22138,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+Threadripper+1920&id=4497,AMD Ryzen Threadripper 1920,22066,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+9+5900HS&id=3905,AMD Ryzen 9 5900HS,22060,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7551&id=3089,AMD EPYC 7551,22005,$2699.00
high,https://www.cpubenchmark.net/cpu.php?cpu=Apple+M2+Pro+10+Core+3480+MHz&id=5186,Apple M2 Pro 10 Core 3480 MHz,21991,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7281&id=3130,AMD EPYC 7281,21981,$999.99*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2673+v4+%40+2.30GHz&id=2888,Intel Xeon E5-2673 v4 @ 2.30GHz,21970,$1950.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Apple+M1+Pro+10+Core+3200+MHz&id=4580,Apple M1 Pro 10 Core 3200 MHz,21940,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+5600X&id=3859,AMD Ryzen 5 5600X,21932,$159.63
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+PRO+5645&id=5005,AMD Ryzen 5 PRO 5645,21904,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-9900X+%40+3.50GHz&id=3376,Intel Core i9-9900X @ 3.50GHz,21870,$560.29
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-11950H+%40+2.60GHz&id=4400,Intel Core i9-11950H @ 2.60GHz,21869,$556.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10910+%40+3.60GHz&id=3832,Intel Core i9-10910 @ 3.60GHz,21813,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6130T+%40+2.10GHz&id=3855,Intel Xeon Gold 6130T @ 2.10GHz,21804,$2550.00
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+PRO+6850HS&id=4880,AMD Ryzen 7 PRO 6850HS,21785,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-12500H&id=4750,Intel Core i5-12500H,21769,$311.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-12700T&id=4830,Intel Core i7-12700T,21635,$339.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E7-8891+v3+%40+2.80GHz&id=5181,Intel Xeon E7-8891 v3 @ 2.80GHz,21615,$6841.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+5+5600&id=4811,AMD Ryzen 5 5600,21542,$139.79
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+5218T+%40+2.10GHz&id=3439,Intel Xeon Gold 5218T @ 2.10GHz,21433,$1349.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-12600&id=4688,Intel Core i5-12600,21393,$258.20
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2697A+v4+%40+2.60GHz&id=2814,Intel Xeon E5-2697A v4 @ 2.60GHz,21369,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+5800H&id=3907,AMD Ryzen 7 5800H,21298,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+5800HS+Creator+Edition&id=4633,AMD Ryzen 7 5800HS Creator Edition,21166,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-11700F+%40+2.50GHz&id=4264,Intel Core i7-11700F @ 2.50GHz,21164,$261.48
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-7900X+%40+3.30GHz&id=3035,Intel Core i9-7900X @ 3.30GHz,21161,$265.12
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-11900H+%40+2.50GHz&id=4436,Intel Core i9-11900H @ 2.50GHz,21153,$546.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-1360P&id=5198,Intel Core i7-1360P,21130,$480.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W-2155+%40+3.30GHz&id=3178,Intel Xeon W-2155 @ 3.30GHz,21096,$1530.39*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+9+5980HS&id=4163,AMD Ryzen 9 5980HS,21058,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-11800H+%40+2.30GHz&id=4358,Intel Core i7-11800H @ 2.30GHz,21023,$395.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Silver+4310T+%40+2.30GHz&id=4534,Intel Xeon Silver 4310T @ 2.30GHz,20973,$783.99*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+9+5900H&id=4664,AMD Ryzen 9 5900H,20960,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6130+%40+2.10GHz&id=3126,Intel Xeon Gold 6130 @ 2.10GHz,20956,$393.25
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+PRO+6850U&id=4826,AMD Ryzen 7 PRO 6850U,20929,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-7900X+%40+3.30GHz&id=3056,Intel Core i7-7900X @ 3.30GHz,20927,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-11850H+%40+2.50GHz&id=4342,Intel Core i7-11850H @ 2.50GHz,20920,$395.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6250+%40+3.90GHz&id=4586,Intel Xeon Gold 6250 @ 3.90GHz,20915,$3629.00
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+PRO+6860Z&id=4921,AMD Ryzen 7 PRO 6860Z,20908,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+PRO+4700G&id=3813,AMD Ryzen 7 PRO 4700G,20848,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2697R+v4+%40+2.30GHz&id=3910,Intel Xeon E5-2697R v4 @ 2.30GHz,20843,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7262&id=3636,AMD EPYC 7262,20827,$487.40
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+D-2796TE+%40+2.00GHz&id=5075,Intel Xeon D-2796TE @ 2.00GHz,20806,$2184.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-12490F&id=4903,Intel Core i5-12490F,20776,$199.80
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+5315Y+%40+3.20GHz&id=4492,Intel Xeon Gold 5315Y @ 3.20GHz,20724,$1161.44*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-12700TE&id=4958,Intel Core i7-12700TE,20712,$344.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-12500E&id=5224,Intel Core i5-12500E,20699,$225.00*
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+5800HS&id=4170,AMD Ryzen 7 5800HS,20639,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+PRO+4750G&id=3789,AMD Ryzen 7 PRO 4750G,20581,$175.98
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2697+v4+%40+2.30GHz&id=2783,Intel Xeon E5-2697 v4 @ 2.30GHz,20577,$447.45
high,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Ryzen+7+6800U&id=4923,AMD Ryzen 7 6800U,20549,NA
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10900F+%40+2.80GHz&id=3798,Intel Core i9-10900F @ 2.80GHz,20534,$414.99
high,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-1280P&id=4783,Intel Core i7-1280P,20484,$482.00*
